critica,nota,url
"El señor Kubrick, es uno de los mejores cineastas, le pese a quien le pese, que nos ha brindado la historia del cine. Pocas veces alguien se ha puesto detrás de una cámara con semejante lucidez, provocación, inteligencia y virtuosismo. Como no podía ser de otra forma, ""Eyes Wide Shut"" (su testamento), ha estado a la altura de su inmejorable trayectoria. No sé si esta será la mejor de sus obras, cuestión de gustos. Pero es la más personal, la más intimista, la más corrosiva, la más poderosa y también, la más infravalorada. 
 
Cruise y Kidman nacen y mueren en ""Eyes Wide Shut"" alcanzando la cumbre y el ocaso de sus carreras. Kubrick usa con inteligencia la química de la por entonces pareja para traspasar la pantalla. Incluso el gran olvidado Pollack y la vulgar Sobieski tienen su lugar en este desasosegante viaje por la trastienda de los sentimientos. 
 
El complicado mundo de los deseos, de las tentaciones, de los celos, de los miedos y de los sueños, se mezcla de manera magistral por un director de orquesta que compone una sinfonía inolvidable por lo sombrío e hipnótico con lo que se cubre el conjunto. Stanley en un lenguaje completamente inusual no habla de cosas sencillas, profundiza hasta cohesionar como si fueran uno los sentidos y las sensaciones. Abocados siempre por los callejones más oscuros de la mente. Donde lo efectista no solo es necesario, sino que está justificado. 
 
Kubrick ha muerto, este es su legado. Algunos egocéntricos que escriben muy bien pero que en el fondo no tienen ni puta idea de cine, critican a directores como este, obras como esta. Les invito a recoger el testigo, mientras tanto yo le seguiré echando de menos.",9,https://www.filmaffinity.com/es/reviews/4/639471.html
"Sin lugar a dudas Eyes wide shut es un claro ejemplo de que el cine es un arte y Kubrick su Van Gogh, eyes wide shut es sublime, es la fotografía en movimiento unida con la música que hacen que esta película sea un gozo para los sentidos.  
 
Incomprendida para casi todos, casi todos los que entienden que el cine es mero entretenimiento y no lo conciben como arte, solo hay que apreciar la majestuosidad con la que Kubrick trata la película y la dedicación a su trabajo que se ve reflejado en la culminación de esta gran obra.  
 
Eyes wide shut tiene secuencias en las que unida con su fantástica banda sonora es puro arte, es como cuando uno sabe que está delante de un gran cuadro y lo disfruta aunque no lo entienda, porque en eso recae la grandeza de Kubrick en que cada uno tengamos una interpretación de lo que estamos viendo.  
 
Su forma de jugar con la cámara cuando Tom pasea por la fiesta cogido del brazo de las dos bellezas, con que majestuosidad acompañada con una fantástica música mientras muestra a Nicole en el aseo, algo tan burdo Kubrick lo transforma en arte, junto con todo el proceso en el que ella se viste. Qué decir de la escena del espejo de la pareja en el que la banda sonora vuelve hacer de la secuencia una obra maestra para los sentidos. Si hablamos de lo que Kubrick consigue de los actores sin duda hablamos de una actuación que roza la perfección. Tom Cruise el gran actor incomprendido por la academia saca en esta película sus grandes dotes de actor hasta el límite y consigue una simbiosis con Nicole Kidman increíble, ninguna pareja del cine podría reflejar la secuencia de la discusión en la cama como lo hacen ellos.  
 
Planos lentos, silencios incómodos, detalles minúsculos hacen que el espectador pueda gozar de lo que Kubrick quiere de su película y es mantener la tensión haciéndonos pensar en la vida misma y que los actores nos lleguen como  si fuéramos nosotros mismos y eso no se consigue con acción sino con majestuosas actuaciones seguidas de grandísimos planos.  
 
No hay una mejor comparación para Kubrick que la de Van Gogh incomprendido en su época y adorado años después, esos cuadros igual que sus películas hay que saber mirarlos, no bastan con verlos una vez, esta película hay que verla varias veces, disfrutar cada plano, cada nota musical puesta en cada secuencia medida al detalle y sobretodo disfrutar de dos grandísimas actuaciones. 
 
Eyes wide shut es la culminación sublime del mayor maestro que ha dado este arte.",10,https://www.filmaffinity.com/es/reviews/4/639471.html
"Supongo que no soy el único que habrá encontrada una trama y un contenido muy complejo y simbólico en esta gran película de Kubrick. Modestamente, y para aquellos que no la encuentran tan excelsa como yo la encuentro, debo decir que, esta película, es de las más valientes que he visto en los últimos años. Kubrick se anima a plantear de una forma ""muy loca"" (como sólo él podría hacerlo, claro) el tema del deseo fuera del matrimonio haciéndolo a través de la pareja dentro del mundo del cine más famosa por ese entonces. He leído críticas - o interpretaciones- de la película muy buenas de varios de los amigos de filmaffinity, pero no he podido coincidir del todo con ninguno. Volví a verla ayer, luego de varios años, y he encontrado muchas más cosas, que se me habían pasado por alto en su momento. 
La sexualidad es el tema que domina toda la película... No hay, creo, una sola escena en donde ""el misterio pagano, helenista y sagrado de la sexualidad"" no surja como el motor de casi todas las acciones, en contraposición con las surgidas de la moral judeo-cristiana. Enumero algunas: 
1º) Las relaciones del ""poder"" con la prostitución; 
2º) Lo dicho: el tema del deseo fuera del matrimonio, expuesto de forma natural para los espectadores, pero que, al mismo tiempo, es visto como una interdicción por  parte de ""los actores"" ; 
3º) La fragilidad de esa ""barrera"" sobre el deseo que experimentan los protagonistas en varias ocasiones (Kidman con el hombre con el que baila y con el Marino; Cruise con la prostituta, su amiga... y hasta con la hija del vendedor de disfraces); 
4º) La vacuidad del discurso puritano de Cruise (y su representación del mundo) relacionado ""su rol"" y el que espera encontrar en su ""mujer"";     
5º) Las diferentes esferas de la realidad.",10,https://www.filmaffinity.com/es/reviews/4/639471.html
"No estaba muy hypeado por este estreno (inicialmente para cines, pero el COVID hizo que fuera directamente a Disney+), igual la iba a ver. Claramente, este estudio de animación es sinónimo de belleza y preciosidad.  
 
Enrico Casarosa debuta en el largometraje (tras su precioso corto La Luna, los diseños y el inicio me recordó mucho a ese trabajo), y hace destacar todos los escenarios, ya sea desde el agua e incluso el pueblito, se respira todo el aire de Italia. La animación es preciosa, colorida y detallada (hasta realista), como nos está acostumbrando el estudio. 
 
La música de Dan Romer acompaña muy bien y el elenco está muy bien seleccionado, destacándose sobre todo Jacob Tremblay (Luca Paguro), Jack Dylan Grazer (Alberto Scorfano) y Emma Berman (Giulia Marcovaldo), en la que encariñas con los personajes y su química funciona muy bien, aparte son los mejores desarrollados. 
 
Me encantó el final, aunque sabes cómo terminará, y me dió ganas de comprarme una Vespa.  
 
Aunque el guión se basa libremente en antiguos mitos y folclores regionales, si se siente predecible, está en ese grupo junto con Cars, Monsters University y The Good Dinosaur, porque prácticamente la historia se vio en varias películas: Lo desconocido, la amistad y la aceptación.  
 
Y está muy bien, claramente era su intención, porque -tras Soul- deciden darnos una historia bastante simple, sencilla, tierna y efectiva, pero que ya se vio. El cliché lo acepto si está bien hecho, salvó a los padres de Luca y el bravucon, que son lo más flojos. 
 
 
La historia se desarrolla en un hermoso pueblo al lado del mar en la Riviera Italiana. Es la del crecimiento de un niño que experimenta un verano inolvidable con helado, pasta e interminables viajes en scooter. Luca comparte estas aventuras con su nuevo mejor amigo, pero toda la diversión se ve amenazada por un gran secreto: es un monstruo marino de otro mundo ubicado justo debajo de la superficie del agua. 
 
La película está dedicada al músico italiano Ennio Morricone, quien originalmente se consideró para componer la banda sonora (el proyecto se inició en 2011), pero murió antes de que se le pidiera que lo hiciera. 
 
Nota: 8/10 
Verde, Pulgar Arriba",8,https://www.filmaffinity.com/es/reviews/2/775531.html
"La película plantea como unos seres fantásticos llamados monstruos marinos una vez se secan se convierten en humanos. Eso explica por qué tienen costumbres humanas en el fondo del mar y plantea un escenario de cómo sería nuestra vida si tuviésemos la capacidad de respirar debajo del agua.  
 
La metáfora que desarrolla es fantástica. Parte del deseo de exploración y descubrimiento de un niño llegando a la confrontación con lo peligroso de adentrarse en lo nuevo, emocionante y desconocido, estando en la edad en la que la experiencia y los conocimientos de supervivencia son escasos. Por suerte Luca es lo suficientemente listo para superar los obstáculos y avanzar en su aventura. A todo este planteamiento le sumamos un sentimiento de esconder quien eres por supervivencia y la peli está hecha. Todos hemos tenido que esconder partes de nosotros para poder sobrevivir, sobretodo en la adolescencia.  
 
El punto de vista subjetivo de los monstruos marinos hace que empaticemos con ellos y queramos protegerlos ante los humanos que los cazan. (metáfora de discriminación) 
La madre es sobreprotectora y da congruencia al carácter miedoso del Luca. Esa réplica de comportamiento es algo muy habitual en nuestra sociedad. Es uno de los factores que genera empatía y justifica sus decisiones más emocionales. 
 
Luego está el personaje de Antonio (mi favorito), el ""mentor"" del mundo desconocido sin una pizca de miedo en su carácter situándolo en el punto opuesto al mundo conocido de Luca. Una de las cosas que más me ha gustado de este personaje es su motivación subyacente que una vez descubierta da mucho sentido y congruencia a su comportamiento. Es uno de los puntos más profundos y emocionantes de la película.  
 
Y la figura de Giulia, una chica luchadora que quiere ganar a su archienemigo es una subtrama interesante. Pixar lleva potenciando mucho tiempo el rol de la mujer empoderada y evitando el romanticismo con el que Disney ha construido su imperio. Creo que saben dar con el punto exacto presentando a los personajes femeninos. Además también consigue que empaticemos con su historia ya que es una variante más de ese sentimiento de no pertenecer a un lugar. 
 
Pixar mantiene su estructura a la hora de contar historias: Había una vez... 
Cada día... 
Hasta que un día... 
Y por eso... 
Y por eso... 
Hasta que al final... 
 
Y funciona.  
 
El valor de la amistad, el valor de la exploración, de perseguir tus sueños y confiar en ti, es lo que la hace inspiradora y emocionante. Pixar lo vuelve a hacer. 
 
No iba a escribir esta review pero SILENZIO BRUNO!",8,https://www.filmaffinity.com/es/reviews/2/775531.html
"Casi sin hacer ruido (y es que la campaña publicitaria para una obra de este estudio ha sido bastante vaga) nos llega lo nuevo de Pixar, tras la genial Soul. Con la época en que se estrena apetece ver esta peli ambientada en un pueblecito pintoresco de la costa italiana, donde hace sol y calorcito, y unos simpáticos monstruos marinos que se pueden convertir en humanos quieren explorar el mundo de la superficie. 
 
La trama no es nada innovadora si obviamos lo de los seres que se transforman al mojarse, y nos van a contar una aventurilla simpática, no olvidemos que esto es para todos los públicos, con un desarrollo predecible pero bien hilvanado. 
 
Mención especial a la animación, cosa que no debe sorprendernos viniendo de la gente que viene. Todo lo relacionado con el agua es de un virtuosismo que te deja asombrado, y en esta ocasión el pueblo es espectacular. Algunas de las tomas parecen más unas fotografías que imágenes generadas en ordenador. 
 
No llega al nivel de Soul en historia pero por la animación le subo un puntito. Para ver y disfrutar de un buen rato con su visionado.",7,https://www.filmaffinity.com/es/reviews/2/775531.html
"Pixar sigue siendo una apuesta segura. 
En esta ocasión nos traen una propuesta original sobre un monstruo marino que sale a la superficie junto a un pueblo italiano para experimentar nuevas vivencias. Es la típica situación de romper las reglas establecidas. 
Además de los habituales valores morales, el buen humor (ocurrente y muy efectivo) y la vistosidad de la animación en sí misma, “Luca” es un canto al país mediterráneo, tanto a su cultura como a su música y forma de vivir. El diseño, ambientación y colorido de Portorosso, son una auténtica gozada para la vista y demuestran el cariño y detallismo que han debido dedicarle en su creación. 
Pero lo que creo que nos han querido contar, por encima de todo, es una bella historia de amistad e integración que puede gustarle a todos los públicos. 
Así que, como casi siempre, el estudio de la lámpara saltarina crea una nueva pequeña joya de la animación. No sé cómo se las apañan, pero nunca dejan de sorprendernos. Ya podrían muchos otros estudios convencionales aprender de ellos sobre cómo crear buenas historias sin tirar de lo de siempre o de hacer secuelas infinitas.",8,https://www.filmaffinity.com/es/reviews/2/775531.html
"Son muchas las voces que aseguran que Sofia Coppola ha conseguido llegar donde está por el simple hecho de ser hija del realizador de ""El Padrino"". Yo lo creía, cuando hace unos años pude ver ""Lost in Translation"" y me aburrí como una ostra con un relato en el que una rubia pelín anormal y el señor Murray, infra-actuando y poniendo cara de asco, se iban de karaokes por una Tokio de postal. Pero aquella película tenía algo digno de agradecer: era diferente. Intentaba transmitir sensaciones que otras obras esquivaban. Volví a verla recientemente y la cosa cambió. El tedio desapareció y surgió el milagro. De pronto me interesaba lo que me estaban contando. Sofia Coppola ya no era ""la hija de su padre"", sino una realizadora a tener en cuenta. Un visionado de ""Las vírgenes suicidas"" y de la infravalorada ""Maria Antonieta"" confirmaban mis sospechas: ""Somewhere"", ganadora en Venecia del León de Oro, iba a ser una de las mejores películas de su año: 2010. 
 
Como el resto de trabajos de Sofía, en ""Somewhere"" se nos cuenta la historia de un ser inadaptado, que no encaja y que convive consigo mismo en una prisión en compañía de la soledad. Sólo la inclusión de alguien más en su vida va a hacerle cambiar. Es curioso porque en ""Lost in Translation"" Murray y Scarlett estaban rodeados, pero era en esos momentos de intimidad donde localizaban los verdaderos vínculos. En ""Maria Antonieta"" la cosa era diferente: una niñata mimada terminaba aceptando deberes que se escapaban a su comprensión. Aquí la historia sigue a un actor que, de repente, ve como su día a día cambia con la presencia de su hija en su vida. Stephen Dorff, uno de los mejores actores de su generación, y también uno de los más desaprovechados, da vida a este personaje con una facilidad pasmosa. No sorprende: su situación bien podría dar para más de un paralelismo con la carrera del actor, que por cierto interpretó al último gran vampiro que ha dado el cine, Deacon Frost. Elle Fanning, hermanísima de Dakota, hace un buen papel como hija de Dorff. 
 
El problema de ""Somewhere"" es que es de Sofia Coppola. Y es un problema porque es fácil que el orgullo de cada uno, y los prejuicios, acaben empañando un trabajo que dista de ser memorable pero que verdaderamente tiene alma y voz. Es diferente, consciente de su condición de película íntima, pequeña. Dicen por ahí que es un ""monumento a la nada"". Agradecería que alguien me diese ejemplos de ""templos al algo""; vamos, que si esto no es cine, espero ansioso que alguien me muestre su antítesis: el Cine. Independiente e intimista, Sofia Coppola vuelve a acertar con un film de calidad que establece paralelismos con otras obras del circuito no comercial (con ""The Brown Bunny"", por ejemplo), pero sólo a modo de modelo conceptual y no como base total. Merece la pena.",7,https://www.filmaffinity.com/es/reviews/1/615224.html
"El personaje y su feeling, presentación en dos escenas: un pequeño Ferrari da vueltas y vueltas en un circuito monótono, sin más; luego, el conductor está apático en el dormitorio ante dos gemelas rubias que hacen para él un esforzado número erótico, sin que se le levante el ánimo. 
 
Gafas negras, tabaco, alcohol (señalado con insistencia), cabeza despeinada… 
 
Unos cuantos minutos para pintar la abulia, hasta el primer fundido a negro (habrá otro más para abrir el último tercio, cuando empieza la reacción), al aparecer la hija quien, por contraste, pone de relieve la vida lamentable del actor. 
 
Una vida hecha de sarcasmos mascullados entre sonrisas falsas en las sesiones de fotos, patéticas ruedas de prensa donde se exhibe el déficit neuronal, interminables sesiones de maquillaje (sesión que origina una potente imagen de fantasma), noches en blanco ante la TV, escarceos con fáciles vecinas de pasillo en los hoteles, partidos de tenis wii, entregas de premios ridículos… 
 
 
Con lenguaje nada obvio, ni tampoco extravagante, Sofia Coppola cuenta la deslucida vida del actor entre bastidores, fuera de los focos, en la sombra; nunca en pleno rodaje, interpretando, grabando lo que se ve en las pantallas del éxito. No se muestra su imagen “oficial”, la versión celuloide, sino la persona sórdida y aturdida que sirve de base. 
 
Para Stephen Dorff es un encargo difícil: va a ser filmado como un espécimen, sin encanto, no debe brillar. Y consigue la mirada vacía. En una secuencia crucial, esa mirada vacía se va llenando de interés al descubrir en la danza de la hija algo inexistente en su vida: armonía, belleza, arte. 
 
 
El enfoque de Sofia Coppola, templado y distante, genera una atmósfera original para la historia. Una historia que, por otra parte, se articula más bien poco, muy ceñida al protagonista, J. Marco, de quien apenas se despega. Y aunque Dorff interpreta muy bien a su personaje, igual que la actriz preadolescente que representa a su hija, a veces la carga resulta excesiva y la película roza la simpleza, como sucede en el final (demasiado abstracto en su simetrizar el argumento para abrirlo) a base de coches que van con o sin dirección, a ninguna parte o a alguna (‘somewhere’) así, en general. 
 
Aunque falte el gran aliento global de “Lost in Translation”, lo notable son los momentos concretos, de realidad visual y silenciosa. 
Se pueden esperar, porque abundan como para quedarse con unos cuantos.",7,https://www.filmaffinity.com/es/reviews/1/615224.html
"Algunas conclusiones respecto a la filmografía de Sofía Coppola: 
 
* En todos sus filmes está presente la soledad existencial por parte de sus protagonistas. Se nos muestran infelices, incapaces de complementarse ante un entorno que les es completamente ajeno. Las razones se nos muestran complejas, huyendo de trivialidades (como el dinero por ejemplo) enalteciendo y haciendo énfasis a la condición de nuestra especie en términos que podría interpretar como más filosóficos (aunque aquí sí en el sentido más digerible y “light” del término). 
 
* Esa manera moderna y hasta cierto punto con ínfulas de transgresión de hacer su cine. Todo es producto de la mente egocéntrica de Sofi, que no critico, al contrario, me parece una manera inmejorable de mostrarnos su mundo. Sus obsesiones. La manera en cómo fue aprendiendo de la vida. Ese encaprichamiento indie, ese berrinche por las minorías. Pero sabe como contarlo. Su técnica es sublime y poco importa si vemos tenis de marca, cameos de grupos alternativos o música “fashion” y de culto de por medio.  Estéticamente hablando es monumental y poco o nada se le puede reprochar. 
 
* El gusto por el toque sutil. Por el extraño toque con que dota a sus personajes. Por la aparente “nadería” que parece transcurrir durante el metraje cuando todo es captado y transmitido a base de detalles, de miradas y silencios. De emociones en base ya sea a los personajes, el lugar o el sonido que percibimos. (*) 
 
* Por último, ese fantasma que persigue a Coppola por la tragedia. Romántica por naturaleza. Y se ve presente en cada uno de sus obras. A mayor o menor medida. Pero en su resolución es algo que impera (esto no quiere decir que por ley todo termine cual “Romeo y Julieta” de Shakespare) y lo sabe transmitir. 
 
“La soledad del éxito” como bien ya apuntó un crítico, querida Coppola",8,https://www.filmaffinity.com/es/reviews/1/615224.html
"Oscar y Linda son dos hermanos que viven juntos en Tokio, marcados por una tragedia familiar, el se está convirtiendo en un camello del tres al cuarto y ella se gana la vida como stripper. 
Noe nos presenta su film mas alucinógeno, ciertas partes de el están muy influienciadas por 2001 de Kubrick, película que Noe siempre ha admirado. 
El cine de Gaspar Noe o lo odias o te encanta, en el festival de Sitges se a pasado la versión larga de esta peli. 
Tecnicamente impecable (a la altura de cualquier producción made in Hollywood) y de duración considerable (2 horas y media). 
Gaspar Noe dijo en las entrevistas del festival que a el le da igual si su película gusta a la gente o no, que el hace películas que le gusten a el y a sus amigos. También dijo que nadie a nacido para pasar desapercibido asi que esta película sigue provocando polémica, aun así es su film mas apto para (casi) todos los públicos, aquí no se encuentra violencia gráfica como en “Irreversible”, “Carne” o “Solo contra todos”, es una película para dejarse llevar ya que su historia se podría contar en 90 minutos o menos y quedaría igual de bien, pero no, el prefiere llenar su película de planos aéreos de Tokio, colorido, sexo, droga, personajes mas o menos traumatizados y caprichosos ángulos de cámara, dándole vueltas una y otra vez a los mismos asuntos, cosa que a mi me parece genial pero que (supongo) consigue que mas de uno vea esta película en DVD y con el mando a distancia a mano para adelantar el asunto. 
La música de Thomas Bangalter no esta tan presente como en “Irreversible”, pero se hace notar con creces en ciertos planos. 
El reparto, repleto de caras desconocidas pero que funcionan perfectamente para sus roles, y tenemos a Paz de la Huerta haciendo un papel genial. Hay un cameo del propio Noe haciendo de las suyas. 
Le pongo un 9 porque no termina de ser tan redonda como otras películas de Noe, pero puede que cuando la revise en DVD se merezca un 10...... o todo lo contrario.",9,https://www.filmaffinity.com/es/reviews/3/565437.html
"Perdónalos, sí. Perdona a todo aquel que juzga sin juicio alguno. 
Porque, ¿ qué es ""La pasión de Cristo"" sino una película?... ¿ Y qué se juzga-critica-valora en esta página sino eso?... No me valen pues ni una sola de las opiniones personales contra/sobre el director, y estoy de acuerdo con la gran mayoría, pero si tenemos que expresar una opinión sobre la cinta deberíamos ceñirnos a eso básicamente.  
Estamos ante una de las mayores experiencias cinematográficas de la historia del cine. Una película tan espiritual como carnal (¿gore?) en la que independientemente de creencias, dogmas e iglesias el señor Gibson vuelve a contar una historia de manera asombrosa, traspasando la pantalla sin efectos 3D, logrando doler sin contemplaciones. 
No me importa en absoluto la respuesta vaticana, ni la semita, ni ninguna otra en realidad. 
Me importa experimentar cómo Jim Caviezel transmuta en un personaje y sufre lo sufrido por aquel. 
Me importa contemplar una Maïa Morgenstern en estado de gracia absoluto, testigo directo del sufrimiento injusto de un hijo y a Monica Bellucci más carnal que nunca, perturbadora y tentadora. 
Me importa el mensaje sociológico de la cinta. Las cosas no han cambiado tanto. Ensalzamos y crucificamos a diario y por igual, manipulando siempre al oprimido y las opiniones ajenas. 
Y no me importa si el que está en la cruz es mi Dios o no. Gibson hace que eso no sea lo relevante, sino el hecho de que esté ahí, en esa cruz. 
Mel Gibson vuelve a narrar como nadie. A hacer las cosas como ningún otro podría hacerlo.  
Y... ¿Antisemita?... No, histórica.  
No entiendo esa llaga del judío. No es el mismo judío el de este Imperio Romano que el del Holocausto Nazi, y algo injustificable como la masacre alemana no puede, no debe, justificar cualquier acción previa por el hecho de ser semita, con lo cual, ¿Dónde está la polémica?... 
 
Lo mejor: Absolutamente todo. Es una obra maestra del Cine. Una obra maestra de la espiritualidad. Una obra maestra del Arte en general. 
Lo peor: Levantó todo tipo de ampollas, pero ¿es eso malo?... 
 
Surrealista de verdad que una película en arameo se convierta en un hit semanas y semanas. El espectáculo no entiende de idiomas, y eso, Gibson es algo que entiende como ningún otro director actual, volvió a demostrarlo en Apocalypto, casi igual de grande. 
La banda sonora es absolutamente PERFECTA. 
Merecidos sus premios a la libertad de expresión, porque la película es entre otras cosas eso, un canto a la libertad. Y a día de hoy es mucho más transgresor, mucho más arriesgado y valiente hacer esta película que cualquier otra. 
Bravo Mel, qué asco de persona, qué genialidad de creador...",10,https://www.filmaffinity.com/es/reviews/3/332621.html
"Si un aficionado al ""gore"" gusta de esta película y corre tras la primera Biblia que esté a su alcance, esperando encontrar en letra impresa el baño de sangre que presenció en la pantalla, se llevará una grandísima decepción. En términos cinéfilos, diríase que los Evangelios —y, de manera especial, lo referente a la Pasión—, parecen escritos por Bresson. En efecto, en las cuatro versiones canónicas este episodio apenas ocupa una página, con un estilo austero, casi notarial, en absoluto truculento y sumamente elíptico. 
 
Si sabemos que lo que cuenta Gibson se ajusta verosímilmente a lo que debió sufrir Jesús, es porqué los historiadores nos explican cuán salvajes eran las torturas de los romanos en esa época, y porqué los médicos forenses nos explican qué supone una crucifixión. No obstante, si uno desconoce estos datos, de la sola lectura de los Evangelios no los podría inferir. Ello nos revela dos cosas: primero, que en la mentalidad de aquellos autores, eso que hoy consideramos atroz formaba entonces parte de la ""normalidad"" de las costumbres de la época. Y, segundo, la ausencia de cualquier tono apologético acerca de la sangre derramada, el martirio y el padecimiento físico conlleva también un motivo de reflexión desde un punto de vista teológico.  
 
Porqué el dolor que no es físico sí se cita explícitamente en los Evangelios. La profunda tristeza de Jesús, por ejemplo, al verse abandonado por sus amigos en el Huerto de los Olivos, o la soledad existencial en los últimos momentos (""¿Padre, por qué me has abandonado?""). Gibson no parece conceder el mismo grado de importancia a esta clase de sufrimiento (algo a lo que Bergman sí atendió en un parlamento del organista en ""Los comulgantes""). Por otra parte, no son pocos los teólogos (la mayoría, fuera de la línea oficialista) que en este punto han advertido sobre la distinción entre lo esencial (el sacrificio de la propia vida) y lo coyuntural (la forma concreta de ser ejecutado). Porqué, si Jesús hubiese tenido, pongamos por caso, la muerte ""rápida"" y ""aséptica"" de una inyección letal, ¿acaso su gesto tendría menos ""mérito""? Y, en ese caso, ¿habría jeringas sobre los altares y se santiguarían los creyentes con ""el signo de la jeringa""? La ironía puede parecer irreverente, pero subyace en ella una importante cuestión de fondo: ¿Qué debiera ocupar la centralidad del discurso cristiano, recordar aquello que Jesús hizo y dijo a los hombres, o recordar aquello que los hombres hicieron a Jesús? 
 
A los cristianos para quienes  Jesús es, ante todo, aquel que sufrió ""la tortura más grande jamás contada"", la película de Gibson —que bien podría titularse así— les parecerá ejemplar. Por su parte, aquellos que ven en Jesús al portador de un mensaje tan subversivo, entonces y ahora, como ""amaos los unos a los otros"", están en su derecho de argüir que en este film hay mucha carne, pero escasez de espíritu.",7,https://www.filmaffinity.com/es/reviews/3/332621.html
"Única película en que el espectador se puede llegar a hacer una idea real de lo que pudo suponer la pasión y muerte de Cristo. 
Cruda y fría, casi documental (los idiomas utilizados también contribuyen a este efecto), al espectador se le va mostrando punto por punto la torturas y vejaciones a que es sometido Jesucristo, siendo la cámara un mero testigo de todo, sin tiempo para juicios de valor o propaganda religiosa. Es, sin duda, la gran virtud de esta película. 
 
Película vilipendiada por su crudeza, por el supuesto oportunismo de Gibson al utilizar un personaje tan controvertido y por la presencia del propio Gibson, me temo.  
Yo, al contrario de algunas opiniones, creo que la peor parte se la llevan los judíos, en mi opinión los romanos quedan más como ejército de ocupación sin escrúpulos, estúpidos y sádicos, mientras que la responsabilidad y la voluntad de lo que se muestra es de los sacerdotes judíos.   
 
Una gran película, no apta para escrupulosos. 
 
**** Spoiler: el protagonista muere al final... 
**** Spoiler: pero luego resucita...",8,https://www.filmaffinity.com/es/reviews/3/332621.html
"Como la crítica no puede exceder los 3000 caracteres, diré en defensa de la película que tiene méritos suficientes para tener esta calificación: actuaciones, caracterización, vestuario, banda sonora y fotografía.  
Ahora repasemos las dos críticas que se le achacan con más frecuencia a la película: antisemitismo y tendencia al ""gore"" gratuito. 
Respecto al antisemitismo, nunca he oído o leído algo tan absurdo. Primero, porque viene, naturalmente, o de círculos judíos o de pseudoilustrados que ven en cualquier caracterización negativa de lo judío algo antisemita. Veamos: para empezar, el héroe de la película (permítaseme el calificativo) resulta que es tan judío como los sacerdotes que le condenan. Y judío de pura cepa, con pedigrí, si queremos referirnos a eso: nacido allí, de raza semítica, y no un yiddish de Centroeuropa, por ejemplo. Judíos son sus apóstoles, María, la Verónica y la Magdalena. Judíos son José de Arimatea y los otros sacerdotes a los que el Sanedrín (que no estaba reunido en pleno, sólo quienes convenían a Caifás) expulsa del juicio con cajas destempladas. Judío es el buen ladrón (probablemente, un zelota que había combatido a los romanos). Pero, claro, conviene decir que es antisemita, porque son judíos quienes le entregan a los romanos. Por cierto, tal y como dicen los cuatro evangelios canónicos (escritos por judíos, de paso), textos a los que entonces habría que tachar también de ""antisemitas"".  Por supuesto, sé que alguien podría decirme ahora que todos los que yo llamo ""buenos judíos de la película"" son en realidad cristianos, y no judíos. Pues no: originalmente, los ritos cristianos estaban tan impregnados de lo judaico (hasta la circunsición se practicaba) que no eran sino una corriente como podían serlo las de saduceos, escribas o fariseos (con estos últimos parece que Jesús simpatizaba bastante, pese a criticarles). Así que aquí, en esta película de Cristo, no hay ""cristianos"" tal y como lo entendemos hoy. Hay corrientes en la religión judía que chocan: la visión de la casta sacerdotal, aferrada a la tradición y a sus privilegios, y la de un hombre que quería liberarles de dicha visión dogmática. 
En segundo lugar: se dice que la película es un lamentable espectáculo de sangre, gore, violencia gratuita. No tengo mucho más espacio, pero añadiré que si se va a abordar, desde una calificación moral de Mayores de 18 años, la tortura y muerte de un hombre, ¿qué se espera ver? ¿Un poco de salsa de tomate?",8,https://www.filmaffinity.com/es/reviews/3/332621.html
"Tanta polémica, tanta polémica... Como pasó con La última tentación de Cristo (otra obra maestra) la crítica y sobre todo el público se cebaron con ella a más no poder. Solo unos pocos afirmaron su grandeza. Y otra vez la taquilla respondió: éxito. Hay hipócritas entre nosotros. Alabada por la mayoría de los católicos (salvo por algunos que no aguantan ver sangre y se escandalizan por un desnudo), también fue ignorada en los premios. Solo optaba en categorías menos importantes y sin embargo la mierda de Braveheart acaparó todos los festivales... 
 
La pasión de Cristo es excelente. El principio es soberbio, con una fotografía azulada y un juego de luces que te deja de piedra. Después se nos muestra porque Judas tomaría ese renombre y a partir de ahí, las palizas y las humillaciones hacia Cristo serán las protagonistas. Un gran acierto es no haberla rodado en inglés (siendo de Gibson me lo esperaba, al igual que me esperaba que en algún momento de la cinta Cristo gritara: ¡Por Dios y por la Virgen! ¡¡Y por la LIBERTAD!!) y otro gran acierto es dar ese toque onírico, mágico y místico que se ve desde los primeros minutos y que se acentúan cuando sale la voluptuosa María Magdalena. 
 
La violencia- como dicen por ahí - no es gratuita ni mucho menos. Es la manera que Gibson muestra para retratar el dolor. Y sí, es la más fácil, la más comercial y la más criticable; pero cuando uno la rueda como aquí lo ha hecho el amigo Mel... solo te queda callarte y mirar pasmado la pantalla. Por supuesto la película es imperfecta, pero se merece el diez porque cuenta una de las historias más adaptadas al cine de una manera valiente, honesta y lo más importante estupenda. Porque además, Jim Caviezel con maquillaje o sin él convence haciendo de Cristo, porque la fotografía, los decorados, la puesta en escena y el atrezzo son inmejorables y porque el final es una maravilla. Y en dos horas de torturas no aburre. Y no es solo sangre lo que se muestra en el film. Valoración: 9.6 
 
PD: Soy atea.",10,https://www.filmaffinity.com/es/reviews/3/332621.html
