"codigo","segunda_categoria","tercera_categoria","distribuidora","date","consumo_ubm","consumo_normalizado"
FN434,FIJA,O&M,EDECSA,2024-07-01 00:00:00.000,2434.0,2291.500597371565
FN674,MOVIL,O&M,LUZ LINARES,2021-07-01 00:00:00.000,15117.2,7810.553333333334
ZO182,MOVIL,O&M,CGED,2023-12-01 00:00:00.000,994.0,1049.1462365591399
PEND236,MOVIL,O&M,SASIPA,2022-08-01 00:00:00.000,1040.0,1054.8387096774193
ZM854,MOVIL,O&M,ENEL DISTRIBUCION,2021-08-01 00:00:00.000,5183.0,2764.269892473118
FN434,FIJA,O&M,EDECSA,2024-08-01 00:00:00.000,1963.0,2039.0352822580644
VA952,MOVIL,O&M,CHILQUINTA,2021-09-01 00:00:00.000,24700.0,25791.428571428572
FN434,FIJA,O&M,EDECSA,2024-10-01 00:00:00.000,2190.0,2098.5015673981193
RM866,MOVIL,O&M,ENEL DISTRIBUCION,2023-09-01 00:00:00.000,4318.0,4464.727272727273
ZL406,MOVIL,O&M,SAESA,2023-03-01 00:00:00.000,3186.0,584.4142011834319
ZS522,MOVIL,O&M,CGED,2024-09-01 00:00:00.000,1097.0,1132.5290322580645
ZS178,MOVIL,O&M,CGED,2020-10-01 00:00:00.000,592.0,548.8827586206896
ZM854,MOVIL,O&M,ENEL DISTRIBUCION,2021-09-01 00:00:00.000,7691.0,7518.288505747127
RO112,MOVIL,O&M,CGED,2020-05-01 00:00:00.000,180.0,180.16685205784205
RO112,MOVIL,O&M,CGED,2020-06-01 00:00:00.000,170.0,177.86833855799372
ZI501,MOVIL,O&M,EDELAYSEN,2021-11-01 00:00:00.000,2010.0,2027.15625
FN753,MOVIL,O&M,CGED,2021-01-01 00:00:00.000,2467.0,1227.5333704115685
ZS178,MOVIL,O&M,CGED,2020-11-01 00:00:00.000,390.0,502.6505747126437
AN204,MOVIL,O&M,CGED,2024-10-01 00:00:00.000,5066.0,5047.227956989247
ZB737,MOVIL,O&M,CGED,2023-04-01 00:00:00.000,1544.0,1361.3900862068965
VA952,MOVIL,O&M,CHILQUINTA,2023-02-01 00:00:00.000,21300.0,21157.019704433496
CC218,MOVIL,O&M,CGED,2020-04-01 00:00:00.000,1047.0,1561.876077586207
ZV515,MOVIL,O&M,LITORAL,2024-04-01 00:00:00.000,1189.0,1102.3354231974922
AR157,MOVIL,O&M,CGED,2022-09-01 00:00:00.000,4585.0,4585.738095238095
RO112,MOVIL,O&M,CGED,2020-10-01 00:00:00.000,220.0,240.94252873563218
FN434,FIJA,O&M,EDECSA,2024-11-01 00:00:00.000,1852.0,1986.4935064935064
RM866,MOVIL,O&M,ENEL DISTRIBUCION,2024-02-01 00:00:00.000,4074.0,3805.9397849462366
ZS595,MOVIL,O&M,CGED,2024-11-01 00:00:00.000,1267.0,1266.8291666666667
PA015,MOVIL,O&M,EDELMAG,2021-08-01 00:00:00.000,2099.0,2176.1967741935487
RM866,MOVIL,O&M,ENEL DISTRIBUCION,2024-09-01 00:00:00.000,4466.0,4324.258064516129
FN434,FIJA,O&M,EDECSA,2024-12-01 00:00:00.000,2096.0,2084.2396313364056
FS809,MOVIL,O&M,SAESA,2023-10-01 00:00:00.000,3903.0,1920.5238095238094
ZS505,MOVIL,O&M,CGED,2020-06-01 00:00:00.000,262.5,273.65830721003135
ZS522,MOVIL,O&M,CGED,2025-07-01 00:00:00.000,1112.0,1038.3030303030303
MA295,MOVIL,O&M,CGED,2020-07-01 00:00:00.000,4977.0,4668.930303030303
ZS522,MOVIL,O&M,CGED,2025-08-01 00:00:00.000,992.0,1026.6666666666667
ZO538,MOVIL,O&M,CGED,2024-08-01 00:00:00.000,1565.0,1481.5
ZC089,MOVIL,O&M,CGED,2021-02-01 00:00:00.000,674.0,693.3256704980843
ZB612,MOVIL,O&M,CGED,2021-02-01 00:00:00.000,1236.0,1234.7952380952381
ZB131,MOVIL,O&M,CGED,2023-03-01 00:00:00.000,5801.0,2995.2999999999997
ZS178,MOVIL,O&M,CGED,2022-02-01 00:00:00.000,547.0,505.35714285714283
VA543,MOVIL,O&M,CHILQUINTA,2020-11-01 00:00:00.000,3721.0,3851.7812500000005
ZS178,MOVIL,O&M,CGED,2022-03-01 00:00:00.000,504.0,498.1693548387097
VE001,MOVIL,O&M,FRONTEL,2023-11-01 00:00:00.000,2901.0,1554.107142857143
OH379,MOVIL,O&M,CGED,2022-10-01 00:00:00.000,4315.0,4755.545454545455
SA263,MOVIL,O&M,ENEL DISTRIBUCION,2022-07-01 00:00:00.000,4814.0,5143.28125
RO112,MOVIL,O&M,CGED,2020-12-01 00:00:00.000,370.0,357.9791666666667
SA129,MOVIL,O&M,CGED,2020-04-01 00:00:00.000,6158.0,5586.666666666666
FN720,MOVIL,O&M,CGED,2021-03-01 00:00:00.000,2641.0,2474.9502164502164
SA129,MOVIL,O&M,CGED,2020-05-01 00:00:00.000,4896.0,5429.218390804597
ZS505,MOVIL,O&M,CGED,2022-12-01 00:00:00.000,388.0,271.6
ZV515,MOVIL,O&M,LITORAL,2024-05-01 00:00:00.000,1288.0,1326.5266457680252
FN434,FIJA,O&M,EDECSA,2025-04-01 00:00:00.000,2189.0,2104.924360400445
FN466,MOVIL,O&M,CGED,2020-10-01 00:00:00.000,2654.0,2611.032258064516
ZB612,MOVIL,O&M,CGED,2021-03-01 00:00:00.000,1321.0,1373.7242424242424
FN434,FIJA,O&M,EDECSA,2025-08-01 00:00:00.000,2204.0,2146.6129032258063
ZB612,MOVIL,O&M,CGED,2021-07-01 00:00:00.000,1430.0,1329.6666666666667
ONURM003,MOVIL,O&M,ENEL DISTRIBUCION,2024-07-01 00:00:00.000,568.0,532.5
FS709,MOVIL,O&M,CRELL,2024-09-01 00:00:00.000,1348.0,1218.2857142857142
ZU272,MOVIL,O&M,CGED,2024-06-01 00:00:00.000,1343.0,1339.432703003337
PA015,MOVIL,O&M,EDELMAG,2022-02-01 00:00:00.000,2212.0,2116.0255839822025
ZO050,MOVIL,O&M,CGED,2022-08-01 00:00:00.000,3163.0,3094.3094758064517
FN466,MOVIL,O&M,CGED,2021-02-01 00:00:00.000,3066.0,2960.768472906404
ZB612,MOVIL,O&M,CGED,2022-11-01 00:00:00.000,1234.0,1199.8125
MA295,MOVIL,O&M,CGED,2022-05-01 00:00:00.000,6343.0,5691.358620689655
RO112,MOVIL,O&M,CGED,2021-02-01 00:00:00.000,310.0,311.4732142857143
ZB417,MOVIL,O&M,COOPELAN,2021-11-01 00:00:00.000,836.0,836.0
SA423,MOVIL,O&M,EEPA,2021-05-01 00:00:00.000,8275.0,8270.364516129031
AR974,MOVIL,O&M,CGED,2022-11-01 00:00:00.000,4964.0,4844.625
AN724,MOVIL,O&M,CGED,2021-02-01 00:00:00.000,3662.0,3616.424107142857
LA856,TRANSITORIO,TRANSITORIO,SAESA,2023-11-01 00:00:00.000,3372.0,3372.0
MA295,MOVIL,O&M,CGED,2022-08-01 00:00:00.000,4997.0,5175.675757575757
AR974,MOVIL,O&M,CGED,2022-12-01 00:00:00.000,5290.0,5221.0
AN724,MOVIL,O&M,CGED,2021-05-01 00:00:00.000,3834.0,4059.4493534482754
CO550,MOVIL,O&M,CGED,2020-05-01 00:00:00.000,7430.0,3902.034482758621
ZB031,MOVIL,O&M,CGED,2025-02-01 00:00:00.000,1856.0,1718.5
TL071,MOVIL,O&M,LUZ PARRAL,2022-10-01 00:00:00.000,3654.0,2365.2043715846994
ZB612,MOVIL,O&M,CGED,2022-12-01 00:00:00.000,1300.0,1333.3333333333335
ZB612,MOVIL,O&M,CGED,2023-04-01 00:00:00.000,1172.0,1223.2758620689656
ZU272,MOVIL,O&M,CGED,2024-09-01 00:00:00.000,1485.0,1405.5967741935483
ZU272,MOVIL,O&M,CGED,2024-11-01 00:00:00.000,1310.0,1412.9285714285713
LA393,MOVIL,O&M,CRELL,2021-09-01 00:00:00.000,5216.0,4811.136363636364
AN724,MOVIL,O&M,CGED,2024-02-01 00:00:00.000,4016.0,4009.981527093596
LA696,MOVIL,O&M,SAESA,2021-07-01 00:00:00.000,3430.0,3666.551724137931
RP995,MOVIL,O&M,CHILQUINTA,2021-08-01 00:00:00.000,172.0,124.3480291970803
ZB538,MOVIL,O&M,COELCHA,2024-05-01 00:00:00.000,1648.0,1571.9193548387098
CI012,MOVIL,O&M,EDELAYSEN,2024-09-01 00:00:00.000,4703.0,4149.7058823529405
MA295,MOVIL,O&M,CGED,2024-04-01 00:00:00.000,5998.0,5920.8
ZB417,MOVIL,O&M,COOPELAN,2021-12-01 00:00:00.000,777.0,777.0
SA129,MOVIL,O&M,CGED,2020-09-01 00:00:00.000,5051.0,4872.304783092325
ZT002,MOVIL,O&M,CGED,2022-04-01 00:00:00.000,3597.0,3370.429166666667
SA129,MOVIL,O&M,CGED,2020-12-01 00:00:00.000,5379.0,5069.2
ZS586,MOVIL,O&M,CGED,2024-08-01 00:00:00.000,2935.0,2854.464285714286
ZU272,MOVIL,O&M,CGED,2024-12-01 00:00:00.000,1478.0,1469.9746543778801
PM442,MOVIL,O&M,SAESA,2021-07-01 00:00:00.000,3281.0,3574.5642857142857
AS279,MOVIL,O&M,CGED,2020-05-01 00:00:00.000,1233.0,1358.1158008658008
ZB612,MOVIL,O&M,CGED,2025-06-01 00:00:00.000,1217.0,1251.0156739811912
ZB612,MOVIL,O&M,CGED,2025-07-01 00:00:00.000,1363.0,1299.6969696969697
ZB612,MOVIL,O&M,CGED,2025-08-01 00:00:00.000,1297.0,1312.3333333333333
ZU531,MOVIL,O&M,CGED,2023-12-01 00:00:00.000,1287.0,1324.0206896551724
ZL527,MOVIL,O&M,CRELL,2021-03-01 00:00:00.000,1154.0,1145.9078341013826
ZL527,MOVIL,O&M,CRELL,2022-09-01 00:00:00.000,2491.0,2266.751515151515
AN724,MOVIL,O&M,CGED,2024-09-01 00:00:00.000,4028.0,4042.369892473119
ZT002,MOVIL,O&M,CGED,2024-12-01 00:00:00.000,3992.0,4145.670833333334
ESTCQ005,MOVIL,O&M,CGED,2020-08-01 00:00:00.000,1266.0,1335.2597701149425
VA549,MOVIL,O&M,CHILQUINTA,2021-07-01 00:00:00.000,5055.0,4813.145454545454
CC309,FIJA,O&M,CGED,2020-06-01 00:00:00.000,3413.0,3403.61724137931
ZM207,MOVIL,O&M,ENEL DISTRIBUCION,2023-10-01 00:00:00.000,5737.0,5429.225
RO112,MOVIL,O&M,CGED,2021-07-01 00:00:00.000,270.0,277.25
CO550,MOVIL,O&M,CGED,2021-08-01 00:00:00.000,4355.0,4102.015151515151
FS708,MOVIL,O&M,CRELL,2023-01-01 00:00:00.000,771.0,802.8413793103448
ZB417,MOVIL,O&M,COOPELAN,2023-11-01 00:00:00.000,1449.0,0.0
LA696,MOVIL,O&M,SAESA,2021-08-01 00:00:00.000,3430.0,3666.5732758620693
PA015,MOVIL,O&M,EDELMAG,2023-04-01 00:00:00.000,2390.0,2380.7586206896553
AR496,MOVIL,O&M,CGED,2021-11-01 00:00:00.000,5220.0,3905.340501792115
AR496,MOVIL,O&M,CGED,2024-02-01 00:00:00.000,4110.0,4107.480295566503
AR496,MOVIL,O&M,CGED,2024-04-01 00:00:00.000,4296.0,4148.346774193548
ZB577,MOVIL,O&M,COPELEC,2020-07-01 00:00:00.000,862.0,889.4301075268818
PEND224,MOVIL,O&M,CGED,2021-08-01 00:00:00.000,3755.0,4026.961693548387
ZB577,MOVIL,O&M,COPELEC,2020-11-01 00:00:00.000,873.0,849.8655913978495
ZB577,MOVIL,O&M,COPELEC,2021-01-01 00:00:00.000,881.0,881.5806451612902
ZB577,MOVIL,O&M,COPELEC,2021-04-01 00:00:00.000,882.0,857.9569892473119
ZB577,MOVIL,O&M,COPELEC,2021-06-01 00:00:00.000,881.0,857.483870967742
VA322,MOVIL,O&M,CHILQUINTA,2022-10-01 00:00:00.000,3852.0,4002.3333333333335
ONURM135,MOVIL,O&M,ENEL DISTRIBUCION,2021-03-01 00:00:00.000,236.0,243.1268817204301
CC218,MOVIL,O&M,CGED,2021-05-01 00:00:00.000,2030.0,1066.6101694915253
CC309,FIJA,O&M,CGED,2021-03-01 00:00:00.000,3594.0,3514.875
FN416,MOVIL,O&M,CGED,2020-06-01 00:00:00.000,937.0,887.4816810344828
LA744,TRANSITORIO,TRANSITORIO,SAESA,2022-11-01 00:00:00.000,5841.0,988.5733731343283
ZT185,MOVIL,O&M,CGED,2020-02-01 00:00:00.000,701.0,809.2214285714285
RM372,MOVIL,O&M,CGED,2021-06-01 00:00:00.000,3831.0,3702.258064516129
RM182,FIJA,O&M,ENEL DISTRIBUCION,2020-06-01 00:00:00.000,3128.0,807.1354166666666
RO112,MOVIL,O&M,CGED,2021-10-01 00:00:00.000,360.0,384.14870689655174
ZI329,MOVIL,O&M,EDELAYSEN,2023-11-01 00:00:00.000,3963.0,4081.294117647059
ZM510,MOVIL,O&M,ENEL DISTRIBUCION,2021-11-01 00:00:00.000,1758.0,1844.270474137931
CO550,MOVIL,O&M,CGED,2022-03-01 00:00:00.000,3963.0,3723.25625
RM428,MOVIL,O&M,ENEL DISTRIBUCION,2023-03-01 00:00:00.000,2801.0,2901.6436781609195
ZM481,MOVIL,O&M,ENEL DISTRIBUCION,2023-04-01 00:00:00.000,2576.0,3057.7241379310344
ZC089,MOVIL,O&M,CGED,2021-12-01 00:00:00.000,1526.0,787.5333333333333
SA709,MOVIL,SUCURSAL,ENEL DISTRIBUCION,2020-03-01 00:00:00.000,3484.0,3573.2903225806454
AT050,MOVIL,O&M,CGED,2022-05-01 00:00:00.000,3941.0,4051.65
SA129,MOVIL,O&M,CGED,2022-09-01 00:00:00.000,5621.0,5231.555443548387
FN466,MOVIL,O&M,CGED,2023-07-01 00:00:00.000,3216.0,3416.2435344827586
RO112,MOVIL,O&M,CGED,2021-12-01 00:00:00.000,380.0,390.66666666666663
CO550,MOVIL,O&M,CGED,2022-09-01 00:00:00.000,3388.0,3526.166852057842
VA607,MOVIL,O&M,CHILQUINTA,2022-07-01 00:00:00.000,7394.0,7899.568965517241
ZU283,MOVIL,O&M,CGED,2023-12-01 00:00:00.000,1442.0,1483.6064516129034
MA335,MOVIL,O&M,LUZ LINARES,2022-04-01 00:00:00.000,5722.0,5257.258928571428
PEND236,MOVIL,O&M,SASIPA,2024-05-01 00:00:00.000,971.0,1002.0333333333333
ESTCQ005,MOVIL,O&M,CGED,2022-01-01 00:00:00.000,1365.0,1464.7413793103449
ZM481,MOVIL,O&M,ENEL DISTRIBUCION,2023-05-01 00:00:00.000,4797.0,3940.9122257053295
FS596,MOVIL,O&M,LUZ PARRAL,2020-09-01 00:00:00.000,1032.0,918.9576612903226
SA709,MOVIL,SUCURSAL,ENEL DISTRIBUCION,2020-04-01 00:00:00.000,7035.0,3579.1589861751154
ZM510,MOVIL,O&M,ENEL DISTRIBUCION,2024-10-01 00:00:00.000,1794.0,1823.1179270227392
SA709,MOVIL,SUCURSAL,ENEL DISTRIBUCION,2020-07-01 00:00:00.000,3456.0,3458.2409274193546
RM372,MOVIL,O&M,CGED,2024-01-01 00:00:00.000,5760.0,5333.099999999999
FS708,MOVIL,O&M,CRELL,2023-02-01 00:00:00.000,759.0,732.6336206896551
CO550,MOVIL,O&M,CGED,2023-02-01 00:00:00.000,3631.0,3495.9666666666662
PEND224,MOVIL,O&M,CGED,2023-07-01 00:00:00.000,4002.0,3968.4451612903226
RO112,MOVIL,O&M,CGED,2022-01-01 00:00:00.000,350.0,365.23809523809524
LA863,MOVIL,O&M,LUZ OSORNO,2021-10-01 00:00:00.000,3845.0,4248.232142857143
PEND224,MOVIL,O&M,CGED,2023-08-01 00:00:00.000,3714.0,3984.527252502781
ESTLA042,FIJA,O&M,SAESA,2023-08-01 00:00:00.000,3559.0,3374.6397306397307
RM182,FIJA,O&M,ENEL DISTRIBUCION,2021-06-01 00:00:00.000,954.0,888.75
RM650,MOVIL,O&M,CGED,2023-11-01 00:00:00.000,16404.0,5413.798408488064
ESTCQ005,MOVIL,O&M,CGED,2022-07-01 00:00:00.000,3975.0,3329.3057471264365
RM650,MOVIL,O&M,CGED,2024-01-01 00:00:00.000,6215.0,5807.105263157895
PEND224,MOVIL,O&M,CGED,2023-09-01 00:00:00.000,3976.0,3845.4727474972187
PEND224,MOVIL,O&M,CGED,2024-03-01 00:00:00.000,3962.0,4167.5
SA709,MOVIL,SUCURSAL,ENEL DISTRIBUCION,2021-05-01 00:00:00.000,3200.0,3327.96106785317
PEND224,MOVIL,O&M,CGED,2024-07-01 00:00:00.000,3605.0,3929.166666666667
ZB142,MOVIL,O&M,COOPELAN,2024-04-01 00:00:00.000,1140.0,1140.0
ESTCQ005,MOVIL,O&M,CGED,2022-11-01 00:00:00.000,3070.0,1439.0625
RM876,MOVIL,O&M,ENEL DISTRIBUCION,2021-09-01 00:00:00.000,2736.0,2905.866666666667
RM182,FIJA,O&M,ENEL DISTRIBUCION,2022-02-01 00:00:00.000,703.0,701.6017316017317
VR259,MOVIL,O&M,CHILQUINTA,2021-09-01 00:00:00.000,3526.2,3553.293333333333
SA709,MOVIL,SUCURSAL,ENEL DISTRIBUCION,2021-06-01 00:00:00.000,3622.0,3394.4021505376345
VA549,MOVIL,O&M,CHILQUINTA,2022-09-01 00:00:00.000,9304.0,9264.19540229885
ZL527,MOVIL,O&M,CRELL,2025-05-01 00:00:00.000,2230.0,2331.216300940439
CC309,FIJA,O&M,CGED,2022-11-01 00:00:00.000,3805.0,3541.4583333333335
LA254,MOVIL,O&M,SAESA,2023-09-01 00:00:00.000,5073.0,5122.4
CO550,MOVIL,O&M,CGED,2023-06-01 00:00:00.000,3067.0,3093.5
VA549,MOVIL,O&M,CHILQUINTA,2022-10-01 00:00:00.000,10423.0,10019.354166666666
ZL527,MOVIL,O&M,CRELL,2025-06-01 00:00:00.000,2122.0,2232.4137931034484
VR292,MOVIL,O&M,CHILQUINTA,2022-01-01 00:00:00.000,3091.5,3376.8348164627364
AN893,MOVIL,O&M,CGED,2023-03-01 00:00:00.000,6914.0,6659.267241379311
RA056,MOVIL,O&M,CGED,2022-05-01 00:00:00.000,5509.0,5358.720833333334
SA709,MOVIL,SUCURSAL,ENEL DISTRIBUCION,2021-12-01 00:00:00.000,7163.0,3695.3333333333335
AR496,MOVIL,O&M,CGED,2024-12-01 00:00:00.000,4207.0,4342.542424242424
CO550,MOVIL,O&M,CGED,2024-11-01 00:00:00.000,6153.0,2910.8928571428573
VA549,MOVIL,O&M,CHILQUINTA,2022-11-01 00:00:00.000,9627.0,9174.5625
ZF025,MOVIL,O&M,CGED,2023-12-01 00:00:00.000,1381.0,1462.0
BI262,MOVIL,O&M,FRONTEL,2024-01-01 00:00:00.000,1928.0,2309.3014705882356
ZL521,MOVIL,O&M,CRELL,2021-06-01 00:00:00.000,1910.0,1847.7096774193546
ESTTA045,MOVIL,O&M,CGED,2022-04-01 00:00:00.000,53200.0,49939.166666666664
RA093,MOVIL,O&M,CGED,2023-02-01 00:00:00.000,3293.0,1536.7333333333333
FN660,MOVIL,O&M,LUZ PARRAL,2022-06-01 00:00:00.000,1467.0,1663.6161290322582
CC362,MOVIL,O&M,CGED,2020-10-01 00:00:00.000,2522.0,2622.2965517241378
CC362,MOVIL,O&M,CGED,2021-01-01 00:00:00.000,2875.0,2840.5474137931033
AS916,MOVIL,O&M,CGED,2024-05-01 00:00:00.000,3353.0,1676.5
AN218,MOVIL,O&M,CGED,2023-09-01 00:00:00.000,5124.0,5314.3448275862065
SA709,MOVIL,SUCURSAL,ENEL DISTRIBUCION,2022-06-01 00:00:00.000,3466.0,3535.4416666666666
SA709,MOVIL,SUCURSAL,ENEL DISTRIBUCION,2022-07-01 00:00:00.000,3212.0,3495.5885057471264
LA393,MOVIL,O&M,CRELL,2023-02-01 00:00:00.000,5757.0,5365.400000000001
ESTTA045,MOVIL,O&M,CGED,2022-07-01 00:00:00.000,46760.0,48223.22580645161
ZL521,MOVIL,O&M,CRELL,2021-07-01 00:00:00.000,1980.0,1916.2903225806451
ZM157,MOVIL,O&M,ENEL DISTRIBUCION,2024-08-01 00:00:00.000,2970.0,3057.935483870968
CC218,MOVIL,O&M,CGED,2021-09-01 00:00:00.000,2134.0,2127.3333333333335
RO112,MOVIL,O&M,CGED,2022-09-01 00:00:00.000,310.0,311.09523809523813
FN753,MOVIL,O&M,CGED,2021-03-01 00:00:00.000,2279.0,1225.388765294772
AR668,MOVIL,O&M,CGED,2021-04-01 00:00:00.000,2640.0,2667.4545454545455
